 ;num_classes;arch;attack_type;pruning_rates;lr;;batch_size;wm_batch_size;num_epochs;patience;optimizer;scheduler;trg_set_size;loadmodel;save_file;wm_type;method;;;;;;cuda;pruning_rate;test_acc;wm_acc;attack_time
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet3_55_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;97.92668152;99.16666412;0.004994392
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet3_55_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;97.70632935;99.16666412;0.00447607
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet3_55_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;97.15544891;95;0.005250931
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet3_55_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;95.7131424;80;0.005210876
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet3_55_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;73.37740326;35.83333206;0.010465384
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;98.49759674;100;0.005007982
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;98.49759674;100;0.005241871
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;98.29727936;100;0.006155014
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;98.16706848;100;0.005106688
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;98.046875;100;0.006730795
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;97.32572174;98.33333588;0.005313396
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;95.84334564;89.16666412;0.005624294
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;86.97916412;71.66666412;0.00731039
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;120;wm_protecting_content_lenet5_42_SGD_MultiStepLR_120;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;71.50440979;51.66666794;0.006419659
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;96.9651413;100;0.004576206
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;96.91506195;95.33333588;0.003761053
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;94.95191956;79.83333588;0.003960848
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;88.83213043;55.16666794;0.003546
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;79.31690979;38.16666794;0.003250599
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;63.20112228;29;0.003571749
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;41.88702011;24.83333397;0.003596306
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;35.546875;18;0.003345966
mnist;10;lenet1;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet1_48_ADAM_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;26.89302826;12.83333302;0.003575325
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;97.93669891;100;0.006008148
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;97.86658478;100;0.006046772
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;97.84655762;100;0.004142046
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;97.80648804;99;0.004575253
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;97.5661087;96.83333588;0.006182432
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;96.875;93;0.005202293
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;96.79486847;76.83333588;0.00500226
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;95.72315979;58.5;0.009397984
mnist;10;lenet3;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet3_55_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;70.03205109;26.66666603;0.004887104
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;98.10697174;100;0.005144119
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;98.10697174;100;0.005326271
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;98.08693695;100;0.005468369
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_attacks.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;97.97676086;100;0.005434275
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.1;98.10697174;100;0.005773783
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.2;98.10697174;100;0.002942801
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.3;98.08693695;100;0.002808571
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.4;97.97676086;100;0.002415657
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.5;97.57611847;97.83333588;0.002459764
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.6;96.79486847;90;0.002488852
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.7;93.8401413;71.83333588;0.002487183
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.8;85.78726196;42;0.002565145
mnist;10;lenet5;pruning;;;0.1;64;32;1;;;;600;wm_protecting_content_lenet5_42_SGD_MultiStepLR_600;save_results_pruning_content.csv;content;ProtectingIP-pattern;;;;;;cuda:0;0.9;46.42427826;12.16666698;0.002886295
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;93.92027283;100;0.124021053
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;93.92027283;100;0.089037418
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;93.92027283;100;0.080321789
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;93.92027283;100;0.080631971
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;93.92027283;100;0.081439018
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;93.95031738;100;0.126890182
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;94.04046631;100;0.088211775
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;93.15905762;100;0.123949528
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;78.95632935;40;0.117065668
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;94.9118576;100;0.149703979
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;94.9118576;100;0.133687019
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;94.94190979;100;0.141078472
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;94.97195435;100;0.142021418
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;95.02203369;100;0.13687849
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;94.97195435;100;0.152548075
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;94.65144348;100;0.14798665
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;92.24759674;100;0.152586222
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;10.92748356;10;0.155078411
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;95.27243805;100;0.231384039
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;95.27243805;100;0.27711916
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;95.27243805;100;0.228953838
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;95.28245544;100;0.247276306
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;95.29246521;100;0.270952225
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;95.18228912;100;0.271869183
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;94.9118576;100;0.279853582
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;93.71995544;100;0.299347162
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;20;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_20;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;81.75080109;60;0.309843302
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;94.11058044;100;0.085428715
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;94.11058044;100;0.085399151
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;94.11058044;100;0.12923789
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;94.11058044;100;0.077775717
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;94.11058044;100;0.085326195
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;94.10056305;100;0.087101698
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;94.20072174;100;0.085940361
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;93.72996521;100;0.098212242
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;74.04847717;21;0.084587336
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;95.28245544;100;0.13293314
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;95.3125;100;0.150658369
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;95.34254456;100;0.152168274
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;95.28245544;100;0.159149647
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;95.25240326;100;0.148268461
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;95.0120163;100;0.15114522
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;94.26081848;100;0.14733839
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;88.63181305;89;0.155760288
cifar10;10;resnet18;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet18_192_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;15.43469524;12;0.149050236
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;95.51281738;100;0.25316453
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;95.51281738;100;0.215505123
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.3;95.52283478;100;0.242377043
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.4;95.52283478;100;0.277891397
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.5;95.51281738;100;0.275922775
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.6;95.53285217;100;0.299226999
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.7;95.46273804;100;0.281746864
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.8;95.17227936;100;0.275874615
cifar10;10;resnet34;pruning;;;0.1;64;32;1;;;;100;wm_protecting_unrelated_resnet34_195_SGD_CosineAnnealingLR_100;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.9;81.92107391;81;0.275634289
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.1;93.96033478;100;0.079080105
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;;;;;;cuda:0;0.2;93.96033478;100;0.079971552
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;False;;;;;cuda:0;0.3;93.96033478;100;0.084541559
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;False;;;;;cuda:0;0.4;93.96033478;100;0.079075336
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;False;;;;;cuda:0;0.5;93.96033478;100;0.090250492
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;False;;;;;cuda:0;0.6;93.87019348;100;0.080164433
cifar10;10;densenet;pruning;;;0.1;64;32;1;;;;500;wm_protecting_unrelated_densenet_200_SGD_CosineAnnealingLR_500;save_results_attacks.csv;unrelated;ProtectingIP-OOD;False;;;;;cuda:0;0.7;93.77003479;100;0.097441673
